Title,Brand,Category,URL,SKU
Premier 24-in 4 Elements 2.9-cu ft Freestanding Electric Range (Stainless),Premier,Electric Ranges,https://www.lowes.com/pd/Premier-4-Elements-2-9-cu-ft-Freestanding-Electric-Range-Stainless-Common-24-in-Actual-24-in/3339506,3339506
Premier 24-in 4 Elements 2.9-cu ft Freestanding Electric Range (White),Premier,Electric Ranges,https://www.lowes.com/pd/Premier-4-Elements-2-9-cu-ft-Freestanding-Electric-Range-White-Common-24-in-Actual-24-in/3339502,3339502
GE 30-in 4 Elements 5.3-cu ft Self-Cleaning Freestanding Electric Range (White),GE,Electric Ranges,https://www.lowes.com/pd/GE-4-Elements-5-3-cu-ft-Self-Cleaning-Freestanding-Electric-Range-White-Common-30-in-Actual-29-875-in/50073845,50073845
Fisher & Paykel 30-in 4 Burners 3.5-cu ft Convection Freestanding Gas Range (Fingerprint-Resistant Stainless Steel),Fisher & Paykel,Gas Ranges,https://www.lowes.com/pd/Fisher-Paykel-4-Burners-3-5-cu-ft-Convection-Freestanding-Gas-Range-Fingerprint-Resistant-Stainless-Steel-Common-30-in-Actual-29-88-in/1002098948,1002098948
Frigidaire Gallery 30-in Smooth Surface 5 Elements 5.4-cu ft Self-Cleaning Air Fry Convection European Element Freestanding Electric Range (Smudge-Proof Black Stainless Steel),Frigidaire,Electric Ranges,https://www.lowes.com/pd/Frigidaire-Gallery-Smooth-Surface-5-Elements-5-4-cu-ft-Self-Cleaning-Air-Fry-True-Convection-Freestanding-Electric-Range-Smudge-Proof-Black-Stainless-Steel-Common-30-in-Actual-29-875-in/1001005690,1001005690
Frigidaire Gallery 30-in 4 Elements Self-cleaning and Steam Cleaning Air Fry Single-fan European Element Freestanding Induction Range (Fingerprint-Resistant Smudge Proof Stainless Steel),Frigidaire,Induction Ranges,https://www.lowes.com/pd/Frigidaire-Gallery-4-Elements-Self-Cleaning-and-Steam-Cleaning-Air-Fry-Single-Fan-European-Element-Freestanding-Induction-Range-Fingerprint-Resistant-Stainless-Steel-Common-30-in-Actual-29-875-in/1001005696,1001005696
Cafe 30-in 5 Elements Self-cleaning and Steam Cleaning Single-fan European Element Slide-in Induction Range (Fingerprint-Resistant Matte White),Cafe,Induction Ranges,https://www.lowes.com/pd/Cafe-5-Elements-Self-Cleaning-and-Steam-Cleaning-Single-Fan-European-Element-Slide-In-Induction-Range-Fingerprint-Resistant-Matte-White-Common-30-in-Actual-29-875-in/1000955540,1000955540
ZLINE KITCHEN & BATH RAS-BG-48 48-in 7 Burners 4-cu ft/2-cu ft Double Oven Convection Dual Fuel Range (Durasnow Stainless Steel with Blue Gloss),ZLINE KITCHEN & BATH,Dual Fuel Ranges,https://www.lowes.com/pd/ZLINE-KITCHEN-BATH-RAS-BG-48-7-Burners-4-cu-ft-2-cu-ft-Double-Oven-Convection-Dual-Fuel-Range-Blue-Gloss-Common-48-in-Actual-48-in/1001433836,1001433836
ZLINE KITCHEN & BATH RAS-WM-48 48-in 7 Burners 4-cu ft/2-cu ft Double Oven Convection Dual Fuel Range (Durasnow Stainless Steel with White Matte),ZLINE KITCHEN & BATH,Dual Fuel Ranges,https://www.lowes.com/pd/ZLINE-KITCHEN-BATH-RAS-7-Burners-4-cu-ft-2-cu-ft-Double-Oven-Convection-Dual-Fuel-Range-Snow-Finished-Stainless-Steel-Common-48-in-Actual-48-in/1001434124,1001434124
ZLINE KITCHEN & BATH RAS-BLM-48 48-in 7 Burners 4-cu ft/2-cu ft Double Oven Convection Dual Fuel Range (Durasnow Stainless Steel with Black Matte),ZLINE KITCHEN & BATH,Dual Fuel Ranges,https://www.lowes.com/pd/ZLINE-KITCHEN-BATH-RAS-BM-48-7-Burners-4-cu-ft-2-cu-ft-Double-Oven-Convection-Dual-Fuel-Range-Black-Matte-Common-48-in-Actual-48-in/1001433860,1001433860
ZLINE KITCHEN & BATH RAS-BG-36 36-in Deep Recessed 6 Burners Convection Dual Fuel Range (Durasnow with Blue Gloss Door),ZLINE KITCHEN & BATH,Dual Fuel Ranges,https://www.lowes.com/pd/ZLINE-KITCHEN-BATH-RAS-BG-36-Deep-Recessed-6-Burners-Convection-Durasnow-with-Blue-Gloss-Door-Common-36-in-Actual-48-in/1001429270,1001429270
LG LSG4511 30-in 5 Burners 6.3-cu ft Self-Cleaning Convection European Element Slide-In Gas Range (Stainless Steel),LG,Gas Ranges,https://www.lowes.com/pd/LG-LSG4511-5-Burners-6-3-cu-ft-Self-cleaning-True-Convection-Slide-In-Gas-Range-Stainless-Steel-Common-30-in-Actual-29-875-in/1002650836,1002650836
KitchenAid Smart 30-in 4 Burners 4.1-cu ft Self-Cleaning Convection Freestanding Gas Range (Avocado Cream),KitchenAid,Gas Ranges,https://www.lowes.com/pd/KitchenAid-Smart-4-Burners-4-1-cu-ft-Self-Cleaning-Convection-Freestanding-Gas-Range-Avocado-Cream-Common-30-in-Actual-29-88-in/1002699306,1002699306
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Gas Range (Passion Red),KitchenAid,Gas Ranges,https://www.lowes.com/pd/KitchenAid-Self-Cleaning-Convection-Single-Oven-Dual-Fuel-Range-Stainless-Steel-Common-36-in-Actual-35-75-in/1002699336,1002699336
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Gas Range (Imperial Black),KitchenAid,Gas Ranges,https://www.lowes.com/pd/KitchenAid-Smart-6-Burners-4-1-cu-ft-2-2-cu-ft-Self-Cleaning-Double-Oven-Convection-Gas-Range-Imperial-Black-Common-48-in-Actual-47-88-in/1002699156,1002699156
Thor Kitchen 36-in 6 Burners 5.2-cu ft Convection Freestanding Gas Range (Stainless Steel),Thor Kitchen,Gas Ranges,https://www.lowes.com/pd/Thor-Kitchen-6-Burners-5-2-cu-ft-Convection-Freestanding-Gas-Range-Stainless-Steel-Common-36-in-Actual-36-in/1002698120,1002698120
ZLINE KITCHEN & BATH Gas range 36-in 6 Burners 4.6-cu ft Convection Freestanding Gas Range (Stainless Steel with Black Matte),ZLINE KITCHEN & BATH,Gas Ranges,https://www.lowes.com/pd/ZLINE-KITCHEN-BATH-RG-Deep-Recessed-6-Burners-Self-Cleaning-Convection-Black-Matte-Common-36-in-Actual-36-in/1002621562,1002621562
ZLINE KITCHEN & BATH Gas range 30-in 4 Burners 4-cu ft Convection Freestanding Gas Range (Stainless Steel with Red Gloss Door),ZLINE KITCHEN & BATH,Gas Ranges,https://www.lowes.com/pd/ZLINE-KITCHEN-BATH-RG-RG-30-Deep-Recessed-4-Burners-Convection-Stainless-Steel-with-Red-Gloss-Door-Common-30-in-Actual-30-in/1002621578,1002621578
Kucht 48-in dual fuel range 48-in 7 Burners 4.2-cu ft/2.5-cu ft Double Oven Convection Dual Fuel Range (Stainless Steel),Kucht,Dual Fuel Ranges,https://www.lowes.com/pd/Kucht-48-in-Dual-Fuel-Range-7-Burners-4-2-cu-ft-2-5-cu-ft-Double-Oven-Convection-Dual-Fuel-Range-Stainless-Steel-Common-48-in-Actual-48-in/1001820618,1001820618
Kucht 48-in Dual Fuel Range 48-in 7 Burners 4.2-cu ft/2.5-cu ft Double Oven Convection Dual Fuel Range (Stainless Steel),Kucht,Dual Fuel Ranges,https://www.lowes.com/pd/Kucht-48-in-Dual-Fuel-Range-7-Burners-4-2-cu-ft-2-5-cu-ft-Double-Oven-Convection-Dual-Fuel-Range-Stainless-Steel-Common-48-in-Actual-48-in/1001820584,1001820584
GE 27-in 4 Elements 3-cu ft Self-Cleaning Drop-In Electric Range (Black),GE,Electric Ranges,https://www.lowes.com/pd/GE-4-Elements-3-cu-ft-Self-Cleaning-Drop-In-Electric-Range-Black-Common-27-in-Actual-27-125-in/50080790,50080790
GE 27-in 4 Elements 3-cu ft Self-Cleaning Drop-In Electric Range (White),GE,Electric Ranges,https://www.lowes.com/pd/GE-4-Elements-3-cu-ft-Self-Cleaning-Drop-In-Electric-Range-White-Common-27-in-Actual-27-125-in/50080808,50080808
LG ProBake 30-in Smooth Surface 5 Elements 6.3-cu ft Self-Cleaning Convection European Element Freestanding Electric Range (Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-ProBake-Smooth-Surface-5-Elements-6-3-cu-ft-Self-Cleaning-True-Convection-Freestanding-Electric-Range-Stainless-Steel-Common-30-in-Actual-29-9375-in/1000003224,1000003224
LG EasyClean 30-in 5 Burners 5.4-cu ft Self-Cleaning Freestanding Gas Range (Fingerprint-Resistant Black Stainless Steel),LG,Gas Ranges,https://www.lowes.com/pd/LG-EasyClean-5-Burners-5-4-cu-ft-Self-Cleaning-Freestanding-Gas-Range-Fingerprint-Resistant-Black-Stainless-Steel-Common-30-in-Actual-29-9375-in/1000003766,1000003766
LG Smart Wi-Fi Enabled 30-in Smooth Surface 5 Elements 6.3-cu ft Self-Cleaning Convection Slide-In Electric Range (Fingerprint-Resistant Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-Studio-6-3-cu-ft-Range-LSIS3018SS/5000047803,5000047803
Fisher & Paykel Contemporary 30-in 4 Elements Self-cleaning Multi-fan Freestanding Induction Range (Stainless Steel),Fisher & Paykel,Induction Ranges,https://www.lowes.com/pd/Fisher-Paykel-Contemporary-30-in-Induction-Stainless/1002831688,1002831688
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Dual Fuel Range (Yellow Pepper),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-6-Burners-4-1-cu-ft-2-2-cu-ft-Self-Cleaning-Double-Oven-Convection-Convection-Dual-Fuel-Range-Yellow-Pepper-Common-48-in-Actual-47-88-in/1002690128,1002690128
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Dual Fuel Range (Passion Red),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Self-Cleaning-Convection-Single-Oven-Dual-Fuel-Range-Stainless-Steel-Common-36-in-Actual-35-75-in/1002548976,1002548976
GE 30-in 4 Elements 5.3-cu ft Self-Cleaning Freestanding Electric Range (Black),GE,Electric Ranges,https://www.lowes.com/pd/GE-4-Elements-5-3-cu-ft-Self-Cleaning-Freestanding-Electric-Range-Black-Common-30-in-Actual-30-in/1000559651,1000559651
LG Smart Wi-Fi Enabled 30-in Smooth Surface 5 Elements 6.3-cu ft Self-Cleaning Convection Slide-In Electric Range (Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-Smooth-Surface-5-Elements-6-3-cu-ft-Self-Cleaning-Convection-Slide-in-Electric-Range-Stainless-Steel-Common-30-in-Actual-29-88-in/1000604585,1000604585
Summit Appliance Summit Classic Collection 24-in Smooth Surface 4 Elements 2.4-cu ft Slide-In Electric Range (Black and Stainless Steel),Summit Appliance,Electric Ranges,https://www.lowes.com/pd/Summit-Appliance-Summit-Classic-Collection-Smooth-Surface-4-Elements-2-4-cu-ft-Slide-in-Electric-Range-Black-and-Stainless-Steel-Common-24-in-Actual-23-25-in/1000598577,1000598577
LG EasyClean 30-in Smooth Surface 5 Elements 6.3-cu ft Self-Cleaning Convection Freestanding Electric Range (Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-EasyClean-Smooth-Surface-5-Elements-6-3-cu-ft-Self-Cleaning-Convection-Freestanding-Electric-Range-Stainless-Steel-Common-30-in-Actual-30-in/1000551613,1000551613
GE 30-in 4 Elements 5.3-cu ft Self-Cleaning Freestanding Electric Range (Bisque),GE,Electric Ranges,https://www.lowes.com/pd/GE-4-Elements-5-3-cu-ft-Self-Cleaning-Freestanding-Electric-Range-Bisque-Common-30-in-Actual-30-in/1000553747,1000553747
Cafe 30-in Smooth Surface 5 Elements 5.7-cu ft Self-Cleaning Convection European Element Slide-In Electric Range (Stainless Steel),Cafe,Electric Ranges,https://www.lowes.com/pd/Cafe-Smooth-Surface-5-Elements-5-7-cu-ft-Self-Cleaning-True-Convection-Slide-in-Electric-Range-Stainless-Steel-Common-30-in-Actual-29-875-in/1000939262,1000939262
GE 30-in 4 Elements 5-cu ft Freestanding Electric Range (Bisque),GE,Electric Ranges,https://www.lowes.com/pd/GE-4-Elements-5-cu-ft-Freestanding-Electric-Range-Bisque-Common-30-in-Actual-30-in/1000879438,1000879438
GE 30-in 4 Elements 5-cu ft Self-Cleaning Freestanding Electric Range (Bisque),GE,Electric Ranges,https://www.lowes.com/pd/GE-4-Elements-5-cu-ft-Self-Cleaning-Freestanding-Electric-Range-Bisque-Common-30-in-Actual-30-in/1000879446,1000879446
Cafe 30-in 6 Burners 5.6-cu ft Self-Cleaning Convection European Element Slide-In Gas Range (Fingerprint-Resistant Matte White),Cafe,Gas Ranges,https://www.lowes.com/pd/Cafe-6-Burners-5-6-cu-ft-Self-Cleaning-True-Convection-Slide-in-Gas-Range-Fingerprint-Resistant-Matte-White-Common-30-in-Actual-29-875-in/1000955556,1000955556
Whirlpool Smart 30-in Smooth Surface 5 Elements 6.4-cu ft Self-Cleaning Convection Slide-In Electric Range (Fingerprint-Resistant Stainless Steel),Whirlpool,Electric Ranges,https://www.lowes.com/pd/Whirlpool-Smart-Smooth-Surface-5-Elements-6-4-cu-ft-Self-Cleaning-Convection-Slide-in-Electric-Range-Fingerprint-Resistant-Stainless-Steel-Common-30-in-Actual-29-875-in/1000455595,1000455595
Samsung True Convection 30-in Smooth Surface 5 Elements 5.9-cu ft Self-Cleaning Convection European Element Freestanding Electric Range (Fingerprint-Resistant Black Stainless Steel),Samsung,Electric Ranges,https://www.lowes.com/pd/Samsung-True-Convection-Smooth-Surface-5-Elements-5-9-cu-ft-Self-Cleaning-True-Convection-Freestanding-Electric-Range-Fingerprint-Resistant-Black-Stainless-Steel-Common-30-in-Actual-29-875-in/1000427857,1000427857
LG ProBake Smart Wi-Fi Enabled 30-in Smooth Surface 5 Elements 3-cu ft/4.3-cu ft Self-Cleaning Double Oven Convection Electric Range (Matte Black Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-ProBake-Smart-Wi-Fi-Enabled-Smooth-Surface-Element-3-cu-ft-4-3-cu-ft-Self-Cleaning-Double-Oven-Convection-Electric-Range-Matte-Black-Stainless-Steel-Common-30-in-Actual-29-88-in/1000458495,1000458495
LG ProBake Smart Wi-Fi Enabled 30-in Smooth Surface 5 Elements 3-cu ft/4.3-cu ft Self-Cleaning Double Oven Convection Electric Range (Black Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-ProBake-Smart-Wi-Fi-Enabled-Smooth-Surface-Element-3-cu-ft-4-3-cu-ft-Self-Cleaning-Double-Oven-Convection-Electric-Range-Black-Stainless-Steel-Common-30-in-Actual-29-88-in/1000458491,1000458491
LG ProBake Smart Wi-Fi Enabled 30-in 5 Burners 2.6-cu ft/4.3-cu ft Self-Cleaning Double Oven Convection Gas Range (Matte Black Stainless Steel),LG,Gas Ranges,https://www.lowes.com/pd/LG-ProBake-Smart-Wi-Fi-Enabled-5-Burners-2-6-cu-ft-4-3-cu-ft-Self-cleaning-Double-Oven-Convection-Gas-Range-Matte-Black-Stainless-Steel-Common-30-in-Actual-29-88-in/1000458507,1000458507
Whirlpool Smart 30-in Smooth Surface 5 Elements 6.4-cu ft Self-Cleaning Convection Slide-In Electric Range (Fingerprint-Resistant Black Stainless),Whirlpool,Electric Ranges,https://www.lowes.com/pd/Whirlpool-Smart-Smooth-Surface-5-Elements-6-4-cu-ft-Self-Cleaning-Convection-Slide-in-Electric-Range-Fingerprint-Resistant-Black-Stainless-Common-30-in-Actual-29-875-in/1000455571,1000455571
Maytag 30-in 5 Burners 5.8-cu ft Self-Cleaning Convection Freestanding Gas Range (Fingerprint-Resistant Stainless Steel),Maytag,Gas Ranges,https://www.lowes.com/pd/Maytag-5-Burners-5-8-cu-ft-Self-cleaning-Convection-Freestanding-Gas-Range-Fingerprint-Resistant-Stainless-Steel-Common-30-in-Actual-29-875-in/1000115887,1000115887
GE Profile 30-in 5 Burners 5.6-cu ft Self-Cleaning Convection Freestanding Gas Range (Stainless Steel),GE,Gas Ranges,https://www.lowes.com/pd/GE-Profile-5-Burners-5-6-cu-ft-Self-Cleaning-Convection-Freestanding-Gas-Range-Stainless-Steel-Common-30-in-Actual-30-in/999919206,999919206
GE Profile 30-in 5 Burners 4.3-cu ft/2.5-cu ft Self-Cleaning Double Oven Convection Gas Range (Stainless Steel),GE,Gas Ranges,https://www.lowes.com/pd/GE-Profile-5-Burners-4-3-cu-ft-2-5-cu-ft-Self-cleaning-Double-Oven-Convection-Gas-Range-Stainless-Steel-Common-30-in-Actual-30-in/999912481,999912481
LG ProBake 30-in 5 Burners 4.3-cu ft/2.6-cu ft Self-Cleaning Double Oven Convection European Element Gas Range (Stainless Steel),LG,Gas Ranges,https://www.lowes.com/pd/LG-ProBake-5-Burners-4-3-cu-ft-2-6-cu-ft-Self-cleaning-Double-Oven-True-Convection-Gas-Range-Stainless-Steel-Common-30-in-Actual-29-875-in/999931584,999931584
LG ProBake 30-in 5 Burners 6.3-cu ft Self-Cleaning Convection European Element Freestanding Gas Range (Stainless Steel),LG,Gas Ranges,https://www.lowes.com/pd/LG-ProBake-5-Burners-6-3-cu-ft-Self-Cleaning-True-Convection-Freestanding-Gas-Range-Stainless-Steel-Common-30-in-Actual-29-875-in/999931596,999931596
GE Profile 30-in Smooth Surface 5 Elements 5.3-cu ft Self-Cleaning Convection European Element Freestanding Electric Range (Stainless Steel),GE,Electric Ranges,https://www.lowes.com/pd/GE-Profile-Smooth-Surface-5-Elements-5-3-cu-ft-Self-Cleaning-True-Convection-Freestanding-Electric-Range-Stainless-Steel-Common-30-in-Actual-29-875-in/999919194,999919194
GE 30-in Smooth Surface 5 Elements 4.4-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Electric Range (Stainless Steel),GE,Electric Ranges,https://www.lowes.com/pd/GE-Smooth-Surface-Element-4-4-cu-ft-2-2-cu-ft-Self-Cleaning-Double-Oven-Convection-Electric-Range-Stainless-Steel-Common-30-in-Actual-29-875-in/999919218,999919218
LG EasyClean 30-in Smooth Surface 5 Elements 6.3-cu ft Self-Cleaning Convection Freestanding Electric Range (Fingerprint-Resistant Black Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-EasyClean-Smooth-Surface-5-Elements-6-3-cu-ft-Self-Cleaning-Convection-Freestanding-Electric-Range-Fingerprint-Resistant-Black-Stainless-Steel-Common-30-in-Actual-29-88-in/1000003218,1000003218
LG ProBake 30-in 5 Burners 6.3-cu ft Self-Cleaning Convection European Element Slide-In Gas Range (Stainless Steel),LG,Gas Ranges,https://www.lowes.com/pd/LG-ProBake-5-Burners-6-3-cu-ft-Self-Cleaning-True-Convection-Slide-in-Gas-Range-Stainless-Steel-Common-30-in-Actual-29-88-in/1000003236,1000003236
AGA Professional Professional 30-in Deep Recessed 4 Burners Convection Dual Fuel Range (Stainless Steel),AGA,Dual Fuel Ranges,https://www.lowes.com/pd/AGA-Professional-Professional-Deep-Recessed-4-Burners-Convection-Stainless-Steel-Common-30-in-Actual-30-in/1000042379,1000042379
Samsung Flex Duo 30-in Smooth Surface 5 Elements 3.3-cu ft/2.4-cu ft Self-Cleaning Double Oven Convection Electric Range (Fingerprint Resisant Black Stainless Steel),Samsung,Electric Ranges,https://www.lowes.com/pd/Samsung-Flex-Duo-Smooth-Surface-Element-3-3-cu-ft-2-4-cu-ft-Self-Cleaning-Double-Oven-Convection-Convection-Electric-Range-Fingerprint-Resisant-Black-Stainless-Steel-Common-30-in-Actual-31-in/1000043791,1000043791
KitchenAid Smart 30-in Deep Recessed 4 Burners Self-Cleaning Convection Dual Fuel Range (Ink Blue),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-Deep-Recessed-4-Burners-Self-Cleaning-Convection-Ink-Blue-Common-30-in-Actual-29-88-in/1002699276,1002699276
KitchenAid Smart 36-in Deep Recessed 6 Burners Self-Cleaning Convection Dual Fuel Range (Passion Red),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-Deep-Recessed-6-Burners-Self-Cleaning-Convection-Passion-Red-Common-36-in-Actual-35-88-in/1002699396,1002699396
KitchenAid Smart 30-in Deep Recessed 4 Burners Self-Cleaning Convection Dual Fuel Range (Passion Red),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-Deep-Recessed-4-Burners-Self-Cleaning-Convection-Passion-Red-Common-30-in-Actual-29-88-in/1002698922,1002698922
KitchenAid Smart 36-in Deep Recessed 6 Burners Self-Cleaning Convection Dual Fuel Range (Scorched Orange),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Deep-Recessed-6-Burners-Self-Cleaning-Convection-Stainless-Steel-Common-36-in-Actual-35-88-in/1002698866,1002698866
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Gas Range (Ink Blue),KitchenAid,Gas Ranges,https://www.lowes.com/pd/KitchenAid-Smart-6-Burners-4-1-cu-ft-2-2-cu-ft-Self-Cleaning-Double-Oven-Convection-Gas-Range-Ink-Blue-Common-48-in-Actual-47-88-in/1002699096,1002699096
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Dual Fuel Range (Scorched Orange),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-6-Burners-4-1-cu-ft-2-2-cu-ft-Self-Cleaning-Double-Oven-Convection-Convection-Dual-Fuel-Range-Scorched-Orange-Common-48-in-Actual-47-88-in/1002699186,1002699186
KitchenAid Smart 36-in 6 Burners 5.1-cu ft Self-Cleaning Convection Freestanding Gas Range (Avocado Cream),KitchenAid,Gas Ranges,https://www.lowes.com/pd/KitchenAid-Smart-6-Burners-5-1-cu-ft-Self-Cleaning-Convection-Freestanding-Gas-Range-Avocado-Cream-Common-36-in-Actual-35-75-in/1002699126,1002699126
KitchenAid Smart 36-in Deep Recessed 6 Burners Self-Cleaning Convection Dual Fuel Range (Avocado Cream),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-Deep-Recessed-6-Burners-Self-Cleaning-Convection-Avocado-Cream-Common-36-in-Actual-35-88-in/1002699066,1002699066
KitchenAid Smart 36-in Deep Recessed 6 Burners Self-Cleaning Convection Dual Fuel Range (Yellow Pepper),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-Deep-Recessed-6-Burners-Self-Cleaning-Convection-Yellow-Pepper-Common-36-in-Actual-35-88-in/1002699036,1002699036
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Dual Fuel Range (Ink Blue),KitchenAid,Dual Fuel Ranges,https://www.lowes.com/pd/KitchenAid-Smart-6-Burners-4-1-cu-ft-2-2-cu-ft-Self-Cleaning-Double-Oven-Convection-Convection-Dual-Fuel-Range-Ink-Blue-Common-48-in-Actual-47-88-in/1002698810,1002698810
KitchenAid Smart 48-in 6 Burners 4.1-cu ft/2.2-cu ft Self-Cleaning Double Oven Convection Gas Range (Misty Blue),KitchenAid,Gas Ranges,https://www.lowes.com/pd/KitchenAid-Self-Cleaning-Convection-Single-Oven-Dual-Fuel-Range-Stainless-Steel-Common-36-in-Actual-35-75-in/1002698894,1002698894
KitchenAid Smart 30-in 4 Burners 4.1-cu ft Self-Cleaning Convection Freestanding Gas Range (Passion Red),KitchenAid,Gas Ranges,https://www.lowes.com/pd/KitchenAid-Smart-4-Burners-4-1-cu-ft-Self-Cleaning-Convection-Freestanding-Gas-Range-Passion-Red-Common-30-in-Actual-29-88-in/1002698782,1002698782
KitchenAid 30-in Smooth Surface 5 Elements 6.4-cu ft Self-Cleaning Convection Freestanding Electric Range (Fingerprint-Resistant Black Stainless with Printshield),KitchenAid,Electric Ranges,https://www.lowes.com/pd/KitchenAid-Smooth-Surface-5-Elements-6-4-cu-ft-Self-Cleaning-Convection-Freestanding-Electric-Range-Fingerprint-Resistant-Black-Stainless-Common-30-in-Actual-29-875-in/1000155317,1000155317
LG ProBake 30-in Smooth Surface 5 Elements 6.3-cu ft Self-Cleaning Convection European Element Slide-In Electric Range (Fingerprint-Resistant Black Stainless Steel),LG,Electric Ranges,https://www.lowes.com/pd/LG-ProBake-Smooth-Surface-5-Elements-6-3-cu-ft-Self-Cleaning-True-Convection-Slide-in-Electric-Range-Fingerprint-Resistant-Black-Stainless-Steel-Common-30-in-Actual-29-94-in/1000194319,1000194319
GE 30-in Smooth Surface 4 Elements 5.3-cu ft Self-Cleaning Freestanding Electric Range (Fingerprint-Resistant Black Slate),GE,Electric Ranges,https://www.lowes.com/pd/GE-Smooth-Surface-4-Elements-5-3-cu-ft-Self-Cleaning-Freestanding-Electric-Range-Fingerprint-Resistant-Black-Slate-Common-30-in-Actual-29-875-in/1000503209,1000503209
GE 30-in Smooth Surface 4 Elements 5.3-cu ft Self-Cleaning Slide-In Electric Range (Fingerprint-Resistant Black Slate),GE,Electric Ranges,https://www.lowes.com/pd/GE-Smooth-Surface-4-Elements-5-3-cu-ft-Self-Cleaning-Slide-in-Electric-Range-Fingerprint-Resistant-Black-Slate-Common-30-in-Actual-29-875-in/1000503173,1000503173
GE 30-in Smooth Surface 4 Elements 5.3-cu ft Self-Cleaning Slide-In Electric Range (White),GE,Electric Ranges,https://www.lowes.com/pd/GE-Smooth-Surface-4-Elements-5-3-cu-ft-Self-Cleaning-Slide-in-Electric-Range-White-Common-30-in-Actual-29-875-in/1000503227,1000503227
Whirlpool Smart 30-in Smooth Surface 5 Elements 6.4-cu ft Self-Cleaning Convection Slide-In Electric Range (Black),Whirlpool,Electric Ranges,https://www.lowes.com/pd/Whirlpool-Smart-Smooth-Surface-5-Elements-6-4-cu-ft-Self-Cleaning-Convection-Slide-in-Electric-Range-Black-Common-30-in-Actual-29-875-in/1000455567,1000455567
Whirlpool 24-in Smooth Surface 4 Elements 2.96-cu ft Freestanding Electric Range (Stainless Steel),Whirlpool,Electric Ranges,https://www.lowes.com/pd/Whirlpool-Smooth-Surface-4-Elements-2-96-cu-ft-Freestanding-Electric-Range-Stainless-Steel-Common-24-in-Actual-24-in/1000477173,1000477173
Frigidaire 30-in Smooth Surface 5 Elements 5.3-cu ft Self-Cleaning Freestanding Electric Range (Black Stainless Steel),Frigidaire,Electric Ranges,https://www.lowes.com/pd/Frigidaire-Smooth-Surface-5-Elements-5-3-cu-ft-Self-Cleaning-Freestanding-Electric-Range-Black-Stainless-Steel-Common-30-in-Actual-29-875-in/1000463557,1000463557
Samsung 30-in Smooth Surface 5 Elements 5.9-cu ft Self-Cleaning Freestanding Electric Range (Stainless Steel),Samsung,Electric Ranges,https://www.lowes.com/pd/Samsung-Smooth-Surface-5-Elements-5-9-cu-ft-Self-Cleaning-Freestanding-Electric-Range-Stainless-Steel-Common-30-in-Actual-29-875-in/1000183429,1000183429
GE 30-in 5 Burners 5-cu ft Self-Cleaning Freestanding Gas Range (Fingerprint-Resistant Stainless Steel),GE,Gas Ranges,https://www.lowes.com/pd/GE-30-in-Free-Standing-Gas-Fingerprint-Resistant-Range/1003047126,1003047126
ZLINE KITCHEN & BATH RAS-SN-48 48-in 7 Burners 4-cu ft/2-cu ft Double Oven Convection Dual Fuel Range (Durasnow Stainless Steel),ZLINE KITCHEN & BATH,Dual Fuel Ranges,https://www.lowes.com/pd/ZLINE-KITCHEN-BATH-RAS-7-Burners-4-cu-ft-2-cu-ft-Double-Oven-Convection-Dual-Fuel-Range-Snow-Finished-Stainless-Steel-Common-48-in-Actual-48-in/1001434196,1001434196
